,code_id,period_id,timestamp,end_timestamp,code,Opponent,00. Start Phase,02. Situation Type,Half,04. Rating,03. Outcomes,Time Period,01. Phase,<flag>New Flag
0,1,1,0.165,0.665,KO,FCK,,,,,,,,
1,2,1,0.3966947669997697,7.0994990599994825,O2 Build Up,FCK,O2 Build Up,O2 Free Kick,1st Half,Unsuccessful,Ball Loss --> D3 Press,0 - 15 min,,
2,3,1,11.899745745999864,30.588752347999467,D3 High Pressing,FCK,,D3 Press on Throw-In,1st Half,Neutral,Stay In Phase,0 - 15 min,,
3,4,1,29.068888888888885,57.19784702399924,O3 Break Through,FCK,O3 Break Through,D3 High Press on Opp. Half,1st Half,Successful,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Transition,
4,5,1,35.289559681999755,48.69863546299911,D3 High Pressing,FCK,,After Ball Loss,1st Half,Successful,Direct to O3/O4 OFF Transit,0 - 15 min,,
5,6,1,37.98815179399929,63.19952157599958,O4 Finishing,FCK,O4 Finishing,Chipball,,Neutral,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Established Play,
6,7,1,38.127,59.88642222222222,O4 Finishing,FCK,O4 Finishing,Cutback,1st Half,Neutral,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Transition,
7,8,1,67.09277617731321,110.97605442176871,Bench,FCK,,,,,,,,
8,9,1,67.99888407700045,88.79851483699893,O2 Build Up,FCK,O2 Build Up,O2 After Regain,,Successful,Progress to Next Phase,0 - 15 min,,
9,10,1,69.39905302799987,95.99978629799989,O3 Break Through,FCK,O3 Break Through,Early Through Pass or Cross,,Successful,Lead to O4 chance,0 - 15 min,Established Play,True
10,11,1,72.18996281299961,98.09975866799935,O4 Finishing,FCK,O4 Finishing,Square Pass,,Unsuccessful,Intercepted by Defence,0 - 15 min,Established Play,
11,12,1,130.69887203099972,147.79964444444445,D3 Middle / Lower Pressing,FCK,,D3 Goal Kick or Free Kick,,Successful,"Intercept. -> Estab. (O1, O2, O3)",0 - 15 min,,
12,13,1,132.19877574099968,159.49921591599974,O3 Break Through,FCK,O3 Break Through,1v1 Wide / Halfspace,,Successful,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Established Play,
13,14,1,132.79889513099988,160.09933023999983,O4 Finishing,FCK,O4 Finishing,Chipball,,Neutral,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Established Play,
14,15,1,137.6419111111111,167.6419111111111,Bench,FCK,,,,,,,,True
15,16,1,148.2980901660004,151.69872463199997,O2 Build Up,FCK,O2 Build Up,O2 Free Kick,,Successful,Progress to Next Phase,0 - 15 min,,
16,17,1,173.49804518099938,198.29888382699983,O2 Build Up,FCK,O2 Build Up,O2 Throw-In,,Successful,Progress to Next Phase,0 - 15 min,,
17,18,1,179.0992247340004,205.399528996,O3 Break Through,FCK,O3 Break Through,Early Through Pass or Cross,,Successful,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Established Play,True
18,19,1,179.79967671099982,207.6996241659999,O4 Finishing,FCK,O4 Finishing,Square Pass,,Neutral,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Established Play,
19,20,1,182.74256666666668,212.74256666666668,Bench,FCK,,,,,,,,True
20,21,1,215.9881993890003,232.00528888888888,O2 Build Up,FCK,O2 Build Up,O2 Throw-In,,Unsuccessful,Ball Loss --> D3 Press,0 - 15 min,,
21,22,1,221.2996609949989,254.41447056978197,O3 Break Through,FCK,O3 Break Through,Transition After CP,,Successful,Lead to O4 chance,0 - 15 min,Transition,True
22,23,1,223.09881089999942,247.69770936600008,O4 Finishing,FCK,O4 Finishing,Through Pass,,Neutral,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Transition,
23,24,1,223.35185941043085,253.35185941043085,Bench,FCK,,,,,,,,True
24,25,1,224.87267777777777,244.87267777777777,Finishing,FCK,,,,,,,,
25,26,1,232.1989598979995,240.297963433,D1 Counterpress,FCK,,After O2 build-up,,Successful,Direct to O3/O4 OFF Transit,0 - 15 min,,
26,27,1,234.87267777777777,234.87267777777777,Button 002,FCK,,,,,,,,
27,28,1,246.4986143109994,253.0984799219996,D1 Counterpress,FCK,,After O3/O4,,Neutral,Establishing Pressing,0 - 15 min,,
28,29,1,264.79740962999995,283.279980112,D3 High Pressing,FCK,,D3 Goal Kick or Free Kick,,Neutral,Stay In Phase,0 - 15 min,,
29,30,1,290.87908029199997,313.2821385389999,D3 Middle / Lower Pressing,FCK,,D3 Press on Throw-In,,Successful,"Intercept. -> Estab. (O1, O2, O3)",0 - 15 min,,
30,31,1,294.5957467113113,355.4816666666667,Bench,FCK,,,,,,,,True
31,32,1,315.379420729,333.48785615299994,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,0 - 15 min,,True
32,33,1,334.68903459899997,371.691685539,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Unsuccessful,Ball Loss --> D3 Press,0 - 15 min,,
33,34,1,372.99134042699995,385.28022863499996,D1 Counterpress,FCK,,After O3/O4,,Successful,"Intercept. -> Estab. (O1, O2, O3)",0 - 15 min,,
34,35,1,385.62687568296616,436.09651489429774,Bench,FCK,,,,,,,,True
35,36,1,387.3826454339999,395.28397133199996,O2 Build Up,FCK,O2 Build Up,O2 Throw-In,,Neutral,Stay In Phase,0 - 15 min,,
36,37,1,396.18517265599996,417.287131075,O1 Play from the Back,FCK,O1 Play from the Back,O2 to O1,,Successful,Progress to Next Phase,0 - 15 min,,True
37,38,1,404.3841359409999,427.1773638700001,O3 Break Through,FCK,O3 Break Through,Early Through Pass or Cross,,Unsuccessful,Ball Loss --> D3 Press,0 - 15 min,Established Play,
38,39,1,418.09009586699995,422.683759503,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Successful,Progress to Next Phase,0 - 15 min,,
39,40,1,428.38944296499994,436.1773032599999,D2 Finding Balance,FCK,,After Ball Loss,,Neutral,Establishing Pressing,0 - 15 min,,
40,41,1,437.387135487,457.79330096200005,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Successful,"Intercept. -> Estab. (O1, O2, O3)",0 - 15 min,,
41,42,1,459.48445601899994,479.8885783719999,O2 Build Up,FCK,O2 Build Up,O2 Throw-In,,Unsuccessful,Ball Loss --> D3 Press,0 - 15 min,,
42,43,1,479.179030615,490.987528748,D2 Finding Balance,FCK,,After Ball Loss,,Successful,"Intercept. -> Estab. (O1, O2, O3)",0 - 15 min,,
43,44,1,497.582100736,523.9845990129999,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Successful,Direct to O3/O4 OFF Transit,0 - 15 min,,
44,45,1,504.78537151599994,531.2859550109999,O3 Break Through,FCK,O3 Break Through,D3 Win Ball Low/Middle,,Successful,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Transition,True
45,46,1,512.078359303,533.0785036259998,O4 Finishing,FCK,O4 Finishing,Pass Infront of Backline,,Neutral,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Transition,
46,47,1,561.7126683359986,641.2595136735365,Bench,FCK,,,,,,,,True
47,48,1,561.984021149,629.1846320569999,D3 Middle / Lower Pressing,FCK,,D3 Goal Kick or Free Kick,,Successful,Direct to O3/O4 OFF Transit,0 - 15 min,,
48,49,1,610.1917898739999,639.9915311649999,O3 Break Through,FCK,O3 Break Through,D3 Win Ball Low/Middle,,Successful,Lead to O4 chance,0 - 15 min,Transition,
49,50,1,611.782255062,638.8866,O4 Finishing,FCK,O4 Finishing,1v1,,Successful,Chance,0 - 15 min,Transition,
50,51,1,619.8866,642.8866,Goal FCN,FCK,,Transition,,,,,,
51,52,1,697.9496901329754,742.8845025909999,D4 Defending the Box,FCK,,Front Area,,Neutral,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Corner Kick,
52,53,1,699.8797235779999,712.7783663299999,D3 Middle / Lower Pressing,FCK,,D3 Goal Kick or Free Kick,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,,
53,54,1,718.94287883737,744.827630765547,def corner,FCK,,Front Area,,,,,Corner Kick,
54,55,1,744.8887895560001,757.882637228,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Successful,"Intercept. -> Estab. (O1, O2, O3)",0 - 15 min,,
55,56,1,758.9785377059999,774.4906848709999,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,0 - 15 min,,
56,57,1,769.3857805129998,798.0780714769999,O3 Break Through,FCK,O3 Break Through,1v1 Wide / Halfspace,,Successful,"Cross, Shot, Set-Piece or Box Entry",0 - 15 min,Established Play,
57,58,1,775.2831898619999,788.1759674659999,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Successful,Progress to Next Phase,0 - 15 min,,
58,59,1,779.182527066,801.1795521489998,O4 Finishing,FCK,O4 Finishing,1v1,,Unsuccessful,Intercepted by Defence,0 - 15 min,Established Play,
59,60,1,819.69591124,859.2803565549997,D3 High Pressing,FCK,,,,Neutral,Stay In Phase,0 - 15 min,,
60,61,1,836.0804945259999,864.8911398079996,D4 Defending the Box,FCK,,1v1,,Successful,Intercepted by Defence,0 - 15 min,Established Play,True
61,62,1,866.9924214310001,882.2829858209996,O1 Play from the Back,FCK,O1 Play from the Back,O1 Throw-In,,Unsuccessful,Ball Loss --> D3 Press,0 - 15 min,,
62,63,1,885.8887316949997,928.8918237059999,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Successful,"Intercept. -> Estab. (O1, O2, O3)",0 - 15 min,,
63,64,1,931.1903058649997,938.6836407439995,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Unsuccessful,Ball Loss --> D3 Press,16 - 30 min,,
64,65,1,939.9842654679996,973.1825452490001,D3 Middle / Lower Pressing,FCK,,D3 Press on Throw-In,,Successful,"Intercept. -> Estab. (O1, O2, O3)",16 - 30 min,,
65,66,1,976.9911872919996,983.5828523059996,O2 Build Up,FCK,O2 Build Up,O2 Throw-In,,Neutral,Stay In Phase,16 - 30 min,,
66,67,1,987.1785681189998,1023.479454427,O2 Build Up,FCK,O2 Build Up,O2 Throw-In,,Neutral,Stay In Phase,16 - 30 min,,
67,68,1,995.8712874429351,1018.8973444444446,Ndividual,FCK,,,,,,,,True
68,69,1,1024.279676808,1041.2893353929996,O1 Play from the Back,FCK,O1 Play from the Back,O2 to O1,,Neutral,Stay In Phase,16 - 30 min,,
69,70,1,1025.6855537279994,1052.48576161,O3 Break Through,FCK,O3 Break Through,4v4 or Less On Half Pitch,,Successful,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Established Play,
70,71,1,1029.5870621730003,1054.3893297989998,O4 Finishing,FCK,O4 Finishing,Square Pass,,Neutral,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Established Play,
71,72,1,1037.394746998999,1057.394746998999,Ndividual,FCK,,,,,,,,True
72,73,1,1040.278965973,1044.8847513019998,O2 Build Up,FCK,O2 Build Up,O2 Free Kick,,Successful,Progress to Next Phase,16 - 30 min,,
73,74,1,1067.886872497,1097.593365591,O4 Finishing,FCK,O4 Finishing,Front Area,,Neutral,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Corner Kick,
74,75,1,1077.3228234347541,1100.049199560079,off corner,FCK,O4 Finishing,,,,,,Corner Kick,
75,76,1,1099.2779931260004,1131.3795413179994,O2 Build Up,FCK,O2 Build Up,O2 After Regain,,Neutral,Stay In Phase,16 - 30 min,,
76,77,1,1129.0894630959997,1150.6918536649996,O3 Break Through,FCK,O3 Break Through,1v1 Wide / Halfspace,,Successful,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Established Play,
77,78,1,1130.9868661710004,1155.5874766499996,O4 Finishing,FCK,O4 Finishing,Cutback,,Neutral,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Established Play,
78,79,1,1132.092016030999,1145.5781838629996,O1 Play from the Back,FCK,O1 Play from the Back,O2 to O1,,Successful,Progress to Next Phase,16 - 30 min,,
79,80,1,1136.989111111111,1156.989111111111,Ndividual,FCK,,,,,,,,True
80,81,1,1147.6870428589996,1149.9844284849996,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Successful,Progress to Next Phase,16 - 30 min,,
81,82,1,1158.5784122499995,1194.490479415,O4 Finishing,FCK,O4 Finishing,Back Area,,Unsuccessful,Intercepted by Defence,16 - 30 min,Corner Kick,
82,83,1,1171.0819642794681,1196.3994274152228,off corner,FCK,,,,,,,,
83,84,1,1196.6910948429997,1216.9747207289997,D3 High Pressing,FCK,,After Ball Loss,,Neutral,Stay In Phase,16 - 30 min,,
84,85,1,1217.888261876999,1244.7931778919997,D3 Middle / Lower Pressing,FCK,,D3 From High to Med/Low,,Successful,"Intercept. -> Estab. (O1, O2, O3)",16 - 30 min,,
85,86,1,1230.480622222222,1260.480622222222,Bench,FCK,,,,,,,,
86,87,1,1245.7805437910004,1265.6858192139998,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,16 - 30 min,,
87,88,1,1266.585414269,1281.588409189,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Neutral,Stay In Phase,16 - 30 min,,
88,89,1,1282.0470555555555,1302.0470555555555,Ndividual,FCK,,,,,,,,True
89,90,1,1282.2834380469997,1290.582097170999,O1 Play from the Back,FCK,O1 Play from the Back,O2 to O1,,Unsuccessful,Ball Loss --> D3 Press,16 - 30 min,,
90,91,1,1291.489259998,1297.2897812599995,D1 Counterpress,FCK,,After O1 build-up,,Neutral,Establishing Pressing,16 - 30 min,,
91,92,1,1299.1778811199997,1308.9816151329992,D2 Finding Balance,FCK,,Transition After CP,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,,
92,93,1,1308.2796333333333,1328.2796333333333,Ndividual,FCK,,,,,,,,True
93,94,1,1308.6939920649993,1341.0930175400001,D4 Defending the Box,FCK,,Back Area,,Neutral,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Corner Kick,
94,95,1,1316.8490412119804,1352.8242087285057,def corner,FCK,,Back Area,,,,,,
95,96,1,1329.5811420390003,1351.9845128009997,D4 Defending the Box,FCK,,Square Pass,,Neutral,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Established Play,
96,97,1,1342.2791983299996,1347.089486575999,D3 Middle / Lower Pressing,FCK,,D3 Goal Kick or Free Kick,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,,
97,98,1,1349.5899685179995,1372.279111365,D4 Defending the Box,FCK,,1v1,,Neutral,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Established Play,
98,99,1,1360.7797520849997,1372.378231648,D3 Middle / Lower Pressing,FCK,,D3 Press on Throw-In,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,,
99,100,1,1382.9845313580001,1400.4855785489997,O1 Play from the Back,FCK,O1 Play from the Back,O1 Goal Kick or Free Kick,,Successful,Progress to Next Phase,16 - 30 min,,
100,101,1,1401.1884788219995,1418.4912964289995,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Unsuccessful,Ball Loss --> D3 Press,16 - 30 min,,
101,102,1,1417.2897248429997,1426.6918638279994,D1 Counterpress,FCK,,After O2 build-up,,Neutral,Establishing Pressing,16 - 30 min,,
102,103,1,1418.2807396360001,1443.2833050449997,D4 Defending the Box,FCK,,Square Pass,,Successful,Intercepted by Defence,16 - 30 min,Established Play,
103,104,1,1425.6836777777778,1445.6836777777778,Ndividual,FCK,,,,,,,,True
104,105,1,1428.3926743859997,1443.5940471909998,D3 Middle / Lower Pressing,FCK,,D3 Goal Kick or Free Kick,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,,
105,106,1,1447.088855395999,1454.4853578249997,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,16 - 30 min,,
106,107,1,1455.2936709259998,1485.8898789929997,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Successful,Progress to Next Phase,16 - 30 min,,
107,108,1,1467.580262334999,1499.2783529730734,O3 Break Through,FCK,O3 Break Through,Wide Link Up Play,,Successful,Lead to O4 chance,16 - 30 min,Established Play,True
108,109,1,1468.1806298469994,1499.089073124578,O4 Finishing,FCK,O4 Finishing,Through Pass,,Successful,Open Chance,16 - 30 min,Established Play,
109,110,1,1476.9969148259993,1499.9969148259993,Goal FCN,FCK,,Established Play,,,,,,
110,111,1,1559.1917762289997,1582.8844618289993,D3 Middle / Lower Pressing,FCK,,D3 Goal Kick or Free Kick,,Successful,"Intercept. -> Estab. (O1, O2, O3)",16 - 30 min,,
111,112,1,1595.595606284,1611.1930887919991,O2 Build Up,FCK,O2 Build Up,O2 Free Kick,,Unsuccessful,Ball Loss --> D3 Press,16 - 30 min,,True
112,113,1,1612.3900392370003,1637.8841843039997,O4 Finishing,FCK,O4 Finishing,Square Pass,,Neutral,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Transition,
113,114,1,1613.37984878,1638.493083292,O3 Break Through,FCK,O3 Break Through,D3 High Press on Opp. Half,,Successful,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Transition,
114,115,1,1616.8796222222222,1646.8796222222222,Bench,FCK,,,,,,,,
115,116,1,1618.5894073179988,1647.5823408039994,O4 Finishing,FCK,O4 Finishing,1v1,,Unsuccessful,Intercepted by Defence,16 - 30 min,Established Play,
116,117,1,1620.0856092620002,1632.3899925010005,D3 High Pressing,FCK,,D3 Goal Kick or Free Kick,,Successful,Direct to O3/O4 OFF Transit,16 - 30 min,,
117,118,1,1629.8826,1649.8826,Ndividual,FCK,,,,,,,,True
118,119,1,1645.1843632899997,1662.691110735,D1 Counterpress,FCK,,After O3/O4,,Neutral,Establishing Pressing,16 - 30 min,,
119,120,1,1663.7798425319995,1753.4917551850003,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,,True
120,121,1,1744.9743203429998,1772.9849688689994,D4 Defending the Box,FCK,,Short Variation,,Neutral,"Cross, Shot, Set-Piece or Box Entry",16 - 30 min,Corner Kick,
121,122,1,1757.4367872879018,1781.9018595148593,def corner,FCK,,Short Variation,,,,,Corner Kick,
122,123,1,1784.3091781145245,1810.592651788999,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Successful,Progress to Next Phase,16 - 30 min,,
123,124,1,1791.384973083999,1818.5890609589994,O3 Break Through,FCK,O3 Break Through,Wide Link Up Play,,Unsuccessful,Ball Loss --> D3 Press,16 - 30 min,Established Play,
124,125,1,1803.7929733559997,1829.7878461239995,O3 Break Through,FCK,O3 Break Through,1v1 Wide / Halfspace,,Successful,"Cross, Shot, Set-Piece or Box Entry",31 - 45 min,Established Play,
125,126,1,1804.9792486770002,1829.993548593999,O4 Finishing,FCK,O4 Finishing,Square Pass,,Unsuccessful,Intercepted by Defence,31 - 45 min,Established Play,
126,127,1,1811.671911111111,1831.671911111111,Ndividual,FCK,,,,,,,,True
127,128,1,1817.1892890989993,1822.894667512999,D1 Counterpress,FCK,,After O3/O4,,Successful,"Intercept. -> Estab. (O1, O2, O3)",31 - 45 min,,
128,129,1,1828.9900155359996,1837.7889806269995,D2 Finding Balance,FCK,,After Ball Loss,,Successful,"Intercept. -> Estab. (O1, O2, O3)",31 - 45 min,,
129,130,1,1838.7783999609996,1842.6792230649996,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,31 - 45 min,,
130,131,1,1843.2901951339998,1879.5891025929993,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Successful,Progress to Next Phase,31 - 45 min,,
131,132,1,1860.3815076489996,1887.1121313730002,O3 Break Through,FCK,O3 Break Through,1v1 Wide / Halfspace,,Unsuccessful,Ball Loss --> D3 Press,31 - 45 min,Established Play,
132,133,1,1871.5970612859999,1891.5970612859999,Ndividual,FCK,,,,,,,,True
133,134,1,1892.9986148439998,1911.5835818149994,D3 High Pressing,FCK,,D3 Goal Kick or Free Kick,,Neutral,Stay In Phase,31 - 45 min,,
134,135,1,1912.4817705969992,1947.0924816039994,D3 Middle / Lower Pressing,FCK,,D3 From High to Med/Low,,Neutral,Stay In Phase,31 - 45 min,,
135,136,1,1946.7922617440001,1979.1888701179996,D3 Middle / Lower Pressing,FCK,,D3 Goal Kick or Free Kick,,Successful,"Intercept. -> Estab. (O1, O2, O3)",31 - 45 min,,
136,137,1,1953.546111111111,1983.546111111111,Bench,FCK,,,,,,,,True
137,138,1,1980.178840271,1992.2901879329997,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,31 - 45 min,,
138,139,1,1993.1818372259993,2026.681902947,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Neutral,Stay In Phase,31 - 45 min,,
139,140,1,2027.1195333333333,2047.1195333333333,Ndividual,FCK,,,,,,,,True
140,141,1,2027.391566968,2036.8855583309999,O1 Play from the Back,FCK,O1 Play from the Back,O2 to O1,,Successful,Progress to Next Phase,31 - 45 min,,
141,142,1,2037.5810983579997,2041.7918434789995,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Unsuccessful,Ball Loss --> D3 Press,31 - 45 min,,
142,143,1,2043.1899099379991,2049.991154624,D2 Finding Balance,FCK,,After Ball Loss,,Neutral,Establishing Pressing,31 - 45 min,,
143,144,1,2050.8825189009995,2057.8885816309994,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Successful,"Intercept. -> Estab. (O1, O2, O3)",31 - 45 min,,
144,145,1,2058.885650762,2073.2950753379996,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,31 - 45 min,,
145,146,1,2073.9812308029996,2082.4858124879993,O2 Build Up,FCK,O2 Build Up,O1 to O2,,Unsuccessful,Ball Loss --> D3 Press,31 - 45 min,,
146,147,1,2082.6981174949997,2102.6981174949997,Ndividual,FCK,,,,,,,,True
147,148,1,2083.4840314929997,2087.7931321039996,D1 Counterpress,FCK,,After O2 build-up,,Successful,"Intercept. -> Estab. (O1, O2, O3)",31 - 45 min,,
148,149,1,2090.5882883179997,2098.685117265999,O2 Build Up,FCK,O2 Build Up,O2 After Regain,,Neutral,Stay In Phase,31 - 45 min,,
149,150,1,2105.585143981,2118.6781650589996,D3 High Pressing,FCK,,D3 Press on Throw-In,,Neutral,Stay In Phase,31 - 45 min,,
150,151,1,2120.280181779,2129.6798606209995,D2 Finding Balance,FCK,,D3 High Press on Opp. Half,,Neutral,Establishing Pressing,31 - 45 min,,
151,152,1,2124.8897382039995,2160.885974681,D4 Defending the Box,FCK,,Through Pass,,Neutral,"Cross, Shot, Set-Piece or Box Entry",31 - 45 min,Established Play,True
152,153,1,2130.382940018,2156.585262950999,D3 Middle / Lower Pressing,FCK,,D3 From High to Med/Low,,Successful,"Intercept. -> Estab. (O1, O2, O3)",31 - 45 min,,
153,154,1,2137.2756222222224,2167.2756222222224,Bench,FCK,,,,,,,,True
154,155,1,2162.389277299,2177.5821949429996,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Unsuccessful,Ball Loss --> D3 Press,31 - 45 min,,True
155,156,1,2174.779288109833,2216.2427888888888,Ndividual,FCK,,,,,,,,True
156,157,1,2177.786036501999,2186.692546934999,D2 Finding Balance,FCK,,After Ball Loss,,Neutral,Establishing Pressing,31 - 45 min,,
157,158,1,2179.4869056949997,2210.2921976179996,O3 Break Through,FCK,O3 Break Through,D3 Win Ball Low/Middle,,Successful,"Cross, Shot, Set-Piece or Box Entry",31 - 45 min,Transition,
158,159,1,2187.993264229999,2198.3841577489998,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Successful,Direct to O3/O4 OFF Transit,31 - 45 min,,
159,160,1,2203.5166983394233,2247.9568444444444,Bench,FCK,,,,,,,,True
160,161,1,2268.993631251999,2301.9887701059993,O4 Finishing,FCK,O4 Finishing,"Long Range + 23,5 m",,,,31 - 45 min,Direct Free Kick,
161,162,1,2292.3988636079994,2303.3988636079994,off free kick,FCK,,,,Neutral,"Cross, Shot, Set-Piece or Box Entry",,,
162,163,1,2294.418235377802,2420.783477777778,Bench,FCK,,,,,,,,True
163,164,1,2389.9792966559994,2427.192398766999,D3 High Pressing,FCK,,D3 Goal Kick or Free Kick,,Neutral,Stay In Phase,31 - 45 min,,True
164,165,1,2430.5932726369997,2458.081766879,D3 Middle / Lower Pressing,FCK,,D3 Goal Kick or Free Kick,,Successful,Direct to O3/O4 OFF Transit,31 - 45 min,,
165,166,1,2439.0477646745358,2468.5824679868697,Bench,FCK,,,,,,,,
166,167,1,2439.178597232999,2475.078639499999,O3 Break Through,FCK,O3 Break Through,D3 Win Ball Low/Middle,,Neutral,Keep The Ball,31 - 45 min,Transition,
167,168,1,2455.305548161539,2478.1529999999993,Ndividual,FCK,,,,,,,,True
168,169,1,2476.0848986239994,2486.8817014689994,O2 Build Up,FCK,O2 Build Up,O3 to O2,,Unsuccessful,Ball Loss --> D3 Press,31 - 45 min,,
169,170,1,2487.983879247,2491.8909228579996,D1 Counterpress,FCK,,After O2 build-up,,Neutral,Establishing Pressing,31 - 45 min,,
170,171,1,2495.579506311,2526.9827889199996,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Successful,"Intercept. -> Estab. (O1, O2, O3)",31 - 45 min,,
171,172,1,2561.1940413539996,2588.6872180959995,O2 Build Up,FCK,O2 Build Up,O2 Free Kick,,Neutral,Stay In Phase,31 - 45 min,,
172,173,1,2567.7793558059993,2596.1886120959994,O3 Break Through,FCK,O3 Break Through,Quick Restart,,Unsuccessful,Ball Loss --> D3 Press,31 - 45 min,Throw In,
173,174,1,2600.6850987509997,2619.6879529989997,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Successful,"Intercept. -> Estab. (O1, O2, O3)",31 - 45 min,,
174,175,1,2620.5800419989996,2628.0863685939994,O2 Build Up,FCK,O2 Build Up,O2 After Regain,,Unsuccessful,Ball Loss --> D3 Press,31 - 45 min,,
175,176,1,2629.288730786999,2662.489474216,D3 Middle / Lower Pressing,FCK,,After Ball Loss,,Unsuccessful,"Cross, Shot, Set-Piece or Box Entry",31 - 45 min,,
176,177,1,2656.590199668,2697.087843426,D4 Defending the Box,FCK,,Back Area,,Neutral,"Cross, Shot, Set-Piece or Box Entry",31 - 45 min,Lateral Free Kick,
177,178,1,2675.1931536869993,2710.4914050969987,D4 Defending the Box,FCK,,,,Neutral,"Cross, Shot, Set-Piece or Box Entry",31 - 45 min,Established Play,
178,179,1,2681.7981848140003,2692.7981848140003,def free kick,FCK,,,,,,,,
179,180,1,2704.4784536449993,2737.3806416689995,D4 Defending the Box,FCK,,Back Area,,Successful,Intercepted by Defence,45+ min,Corner Kick,
180,181,1,2716.5772627794504,2742.637830920415,def corner,FCK,,Back Area,,,,,,
181,182,1,2738.3859132069997,2752.883768960999,O1 Play from the Back,FCK,O1 Play from the Back,O1 After Regain,,Successful,Progress to Next Phase,45+ min,,
